{'qubits': 27, 'depth': 22, 'seconds': 100.60891953899954, 'xeb': 0.5606054759927249, 'hog_prob': 0.999663432877519, 'qv_pass': True, 'eplg': 0.02596327130533982}
{'qubits': 27, 'depth': 23, 'seconds': 100.47983608600043, 'xeb': 0.4602922681602288, 'hog_prob': 0.9889153960837662, 'qv_pass': True, 'eplg': 0.03317184184167543}
{'qubits': 27, 'depth': 24, 'seconds': 99.3524691370003, 'xeb': 0.48608724275587684, 'hog_prob': 0.9999578785459853, 'qv_pass': True, 'eplg': 0.02960974628044888}
{'qubits': 27, 'depth': 25, 'seconds': 99.65234719799992, 'xeb': 0.4903990342646248, 'hog_prob': 0.9994470261026867, 'qv_pass': True, 'eplg': 0.028099100091140472}
{'qubits': 27, 'depth': 26, 'seconds': 100.22876770199946, 'xeb': 0.5323365392418444, 'hog_prob': 0.99484757629645, 'qv_pass': True, 'eplg': 0.02395755772800967}
{'qubits': 27, 'depth': 27, 'seconds': 101.32033033500011, 'xeb': 0.38152108053748945, 'hog_prob': 0.9675531052368347, 'qv_pass': True, 'eplg': 0.03505916256652175}
{'qubits': 28, 'depth': 4, 'seconds': 194.5594667510013, 'xeb': 0.4946863536134248, 'hog_prob': 1.0000000521080805, 'qv_pass': True, 'eplg': 0.16134665691208472}
{'qubits': 28, 'depth': 5, 'seconds': 194.8737891009987, 'xeb': 0.5394665995113188, 'hog_prob': 1.0000001539584564, 'qv_pass': True, 'eplg': 0.11612080352703336}
{'qubits': 28, 'depth': 6, 'seconds': 195.68380571799935, 'xeb': 0.5656396159004781, 'hog_prob': 1.0000005005288892, 'qv_pass': True, 'eplg': 0.09059646834557833}
{'qubits': 28, 'depth': 7, 'seconds': 194.15469227200083, 'xeb': 0.4825911381871778, 'hog_prob': 0.9910345854424778, 'qv_pass': True, 'eplg': 0.09885007901826837}
{'qubits': 28, 'depth': 8, 'seconds': 195.30216604199995, 'xeb': 0.47748712502767515, 'hog_prob': 1.0000003031197304, 'qv_pass': True, 'eplg': 0.08826168039670357}
{'qubits': 28, 'depth': 9, 'seconds': 195.69334652500038, 'xeb': 0.509733460327515, 'hog_prob': 0.961813496864866, 'qv_pass': True, 'eplg': 0.07213974637232057}
{'qubits': 28, 'depth': 10, 'seconds': 195.1317416560014, 'xeb': 0.4909816144227883, 'hog_prob': 0.9931607316128276, 'qv_pass': True, 'eplg': 0.06866371607903776}
{'qubits': 28, 'depth': 11, 'seconds': 195.14923379300126, 'xeb': 0.4962585831362134, 'hog_prob': 1.000001243694436, 'qv_pass': True, 'eplg': 0.061709987091816965}
{'qubits': 28, 'depth': 12, 'seconds': 194.76635400300074, 'xeb': 0.4589627196007227, 'hog_prob': 0.9176295869629018, 'qv_pass': True, 'eplg': 0.06283775472823949}
{'qubits': 28, 'depth': 13, 'seconds': 194.3559844880001, 'xeb': 0.49375027279739275, 'hog_prob': 0.9715691012358928, 'qv_pass': True, 'eplg': 0.052839360237368904}
{'qubits': 28, 'depth': 14, 'seconds': 193.5973949700001, 'xeb': 0.5031196246749825, 'hog_prob': 0.9937007689882308, 'qv_pass': True, 'eplg': 0.04788193761269954}
{'qubits': 28, 'depth': 15, 'seconds': 195.47663082000145, 'xeb': 0.49194413482194155, 'hog_prob': 0.9793559993900323, 'qv_pass': True, 'eplg': 0.04619179851046529}
{'qubits': 28, 'depth': 16, 'seconds': 195.29091722400335, 'xeb': 0.503189704155408, 'hog_prob': 1.0000000257630997, 'qv_pass': True, 'eplg': 0.04201604746521226}
